Date,AAPL
04/07/2013,60.1142
05/07/2013,59.6314
08/07/2013,59.2928
09/07/2013,60.3357
10/07/2013,60.1043
11/07/2013,61.0411
12/07/2013,60.93
15/07/2013,61.0628
16/07/2013,61.4564
17/07/2013,61.4728
18/07/2013,61.6797
19/07/2013,60.7071
22/07/2013,60.9014
23/07/2013,59.8557
24/07/2013,62.93
25/07/2013,62.6429
26/07/2013,62.9986
29/07/2013,63.97
30/07/2013,64.76
31/07/2013,64.6471
01/08/2013,65.2394
02/08/2013,66.0771
05/08/2013,67.0643
06/08/2013,66.4643
07/08/2013,66.4257
08/08/2013,65.8585
09/08/2013,64.9214
12/08/2013,66.7657
13/08/2013,69.9385
14/08/2013,71.2143
15/08/2013,71.13
16/08/2013,71.7614
19/08/2013,72.5343
20/08/2013,71.5814
21/08/2013,71.7657
22/08/2013,71.8514
23/08/2013,71.5742
26/08/2013,71.8528
27/08/2013,69.7985
28/08/2013,70.128
29/08/2013,70.2428
30/08/2013,69.6022
02/09/2013,69.6022
03/09/2013,69.7971
04/09/2013,71.2415
05/09/2013,70.7528
06/09/2013,71.1743
09/09/2013,72.31
10/09/2013,70.6628
11/09/2013,66.8157
12/09/2013,67.5271
13/09/2013,66.4143
16/09/2013,64.3028
17/09/2013,65.0457
18/09/2013,66.3828
19/09/2013,67.4714
20/09/2013,66.7728
23/09/2013,70.0914
24/09/2013,69.8714
25/09/2013,68.79
26/09/2013,69.46
27/09/2013,68.9643
30/09/2013,68.1071
01/10/2013,69.7086
02/10/2013,69.9371
03/10/2013,69.0585
04/10/2013,69.0042
07/10/2013,69.6786
08/10/2013,68.7057
09/10/2013,69.5125
10/10/2013,69.9483
11/10/2013,70.4017
14/10/2013,70.8628
15/10/2013,71.24
16/10/2013,71.5877
17/10/2013,72.0714
18/10/2013,72.6985
21/10/2013,74.4803
22/10/2013,74.2668
23/10/2013,74.9943
24/10/2013,75.9871
25/10/2013,75.1368
28/10/2013,75.6966
29/10/2013,73.8111
30/10/2013,74.9851
31/10/2013,74.6717
01/11/2013,74.29
04/11/2013,75.25
05/11/2013,75.0641
06/11/2013,74.4171
07/11/2013,73.2131
08/11/2013,74.3657
11/11/2013,74.1497
12/11/2013,74.2871
13/11/2013,74.3763
14/11/2013,75.4514
15/11/2013,74.9987
18/11/2013,74.0898
19/11/2013,74.2214
20/11/2013,73.5714
21/11/2013,74.448
22/11/2013,74.2571
25/11/2013,74.82
26/11/2013,76.2
27/11/2013,77.9943
28/11/2013,77.9943
29/11/2013,79.4385
02/12/2013,78.7471
03/12/2013,80.9031
04/12/2013,80.7142
05/12/2013,81.1287
06/12/2013,80.0028
09/12/2013,80.9185
10/12/2013,80.7928
11/12/2013,80.1942
12/12/2013,80.0771
13/12/2013,79.2042
16/12/2013,79.6428
17/12/2013,79.2842
18/12/2013,78.6814
19/12/2013,77.78
20/12/2013,78.4314
23/12/2013,81.4413
24/12/2013,81.0957
25/12/2013,81.0957
26/12/2013,80.5571
27/12/2013,80.0128
30/12/2013,79.2171
31/12/2013,80.1456
01/01/2014,80.1456
02/01/2014,79.0185
03/01/2014,77.2828
06/01/2014,77.7043
07/01/2014,77.1481
08/01/2014,77.6371
09/01/2014,76.6455
10/01/2014,76.1343
13/01/2014,76.5328
14/01/2014,78.0556
15/01/2014,79.6228
16/01/2014,79.1785
17/01/2014,77.2385
20/01/2014,77.2385
21/01/2014,78.4385
22/01/2014,78.7871
23/01/2014,79.4542
24/01/2014,78.0099
27/01/2014,78.6428
28/01/2014,72.3571
29/01/2014,71.5357
30/01/2014,71.3974
31/01/2014,71.5143
03/02/2014,71.6471
04/02/2014,72.6842
05/02/2014,73.2271
06/02/2014,73.2157
07/02/2014,74.24
10/02/2014,75.57
11/02/2014,76.5657
12/02/2014,76.56
13/02/2014,77.7757
14/02/2014,77.7128
17/02/2014,77.7128
18/02/2014,77.9985
19/02/2014,76.7671
20/02/2014,75.8786
21/02/2014,75.0357
24/02/2014,75.3642
25/02/2014,74.58
26/02/2014,73.9071
27/02/2014,75.3814
28/02/2014,75.1771
03/03/2014,75.3942
04/03/2014,75.8914
05/03/2014,76.0514
06/03/2014,75.8214
07/03/2014,75.7771
10/03/2014,75.8457
11/03/2014,76.5843
12/03/2014,76.6585
13/03/2014,75.8071
14/03/2014,74.9557
17/03/2014,75.2486
18/03/2014,75.9143
19/03/2014,75.8942
20/03/2014,75.5285
21/03/2014,76.1243
24/03/2014,77.0271
25/03/2014,77.8557
26/03/2014,77.1114
27/03/2014,76.78
28/03/2014,76.6943
31/03/2014,76.6771
01/04/2014,77.3785
02/04/2014,77.5071
03/04/2014,76.9699
04/04/2014,75.9742
07/04/2014,74.7814
08/04/2014,74.7771
09/04/2014,75.76
10/04/2014,74.7829
11/04/2014,74.23
14/04/2014,74.5257
15/04/2014,73.9942
16/04/2014,74.1442
17/04/2014,74.9914
18/04/2014,74.9914
21/04/2014,75.8814
22/04/2014,75.957
23/04/2014,74.9643
24/04/2014,81.1099
25/04/2014,81.7057
28/04/2014,84.8699
29/04/2014,84.6185
30/04/2014,84.2985
01/05/2014,84.4971
02/05/2014,84.6542
05/05/2014,85.8513
06/05/2014,84.9156
07/05/2014,84.6185
08/05/2014,83.9985
09/05/2014,83.6489
12/05/2014,84.6899
13/05/2014,84.8228
14/05/2014,84.8385
15/05/2014,84.1171
16/05/2014,85.3585
19/05/2014,86.3699
20/05/2014,86.3871
21/05/2014,86.6156
22/05/2014,86.7528
23/05/2014,87.7328
26/05/2014,87.7328
27/05/2014,89.3757
28/05/2014,89.1442
29/05/2014,90.7685
30/05/2014,90.4286
02/06/2014,89.8071
03/06/2014,91.077
04/06/2014,92.1171
05/06/2014,92.4785
06/06/2014,92.2242
09/06/2014,93.7
10/06/2014,94.25
11/06/2014,93.86
12/06/2014,92.29
13/06/2014,91.28
16/06/2014,92.2
17/06/2014,92.08
18/06/2014,92.18
19/06/2014,91.86
20/06/2014,90.91
23/06/2014,90.83
24/06/2014,90.28
25/06/2014,90.36
26/06/2014,90.9
27/06/2014,91.98
30/06/2014,92.93
01/07/2014,93.52
02/07/2014,93.48
03/07/2014,94.03
04/07/2014,94.03
07/07/2014,95.968
08/07/2014,95.35
09/07/2014,95.39
10/07/2014,95.035
11/07/2014,95.22
14/07/2014,96.45
15/07/2014,95.32
16/07/2014,94.78
17/07/2014,93.0899
18/07/2014,94.43
21/07/2014,93.939
22/07/2014,94.72
23/07/2014,97.19
24/07/2014,97.03
25/07/2014,97.671
28/07/2014,99.02
29/07/2014,98.38
30/07/2014,98.15
31/07/2014,95.6
01/08/2014,96.13
04/08/2014,95.59
05/08/2014,95.12
06/08/2014,94.96
07/08/2014,94.48
08/08/2014,94.74
11/08/2014,95.99
12/08/2014,95.97
13/08/2014,97.24
14/08/2014,97.5
15/08/2014,97.98
18/08/2014,99.16
19/08/2014,100.53
20/08/2014,100.57
21/08/2014,100.58
22/08/2014,101.32
25/08/2014,101.54
26/08/2014,100.889
27/08/2014,102.13
28/08/2014,102.25
29/08/2014,102.5
01/09/2014,102.5
02/09/2014,103.3
03/09/2014,98.94
04/09/2014,98.12
05/09/2014,98.97
08/09/2014,98.36
09/09/2014,97.99
10/09/2014,101
11/09/2014,101.43
12/09/2014,101.66
15/09/2014,101.63
16/09/2014,100.86
17/09/2014,101.58
18/09/2014,101.79
19/09/2014,100.96
22/09/2014,101.06
23/09/2014,102.64
24/09/2014,101.75
25/09/2014,97.87
26/09/2014,100.75
29/09/2014,100.11
30/09/2014,100.75
01/10/2014,99.18
02/10/2014,99.9
03/10/2014,99.62
06/10/2014,99.62
07/10/2014,98.75
08/10/2014,100.8
09/10/2014,101.02
10/10/2014,100.73
13/10/2014,99.81
14/10/2014,98.75
15/10/2014,97.54
16/10/2014,96.26
17/10/2014,97.67
20/10/2014,99.76
21/10/2014,102.47
22/10/2014,102.99
23/10/2014,104.83
24/10/2014,105.22
27/10/2014,105.11
28/10/2014,106.74
29/10/2014,107.34
30/10/2014,106.98
31/10/2014,108
03/11/2014,109.4
04/11/2014,108.6
05/11/2014,108.86
06/11/2014,108.7
07/11/2014,109.01
10/11/2014,108.83
11/11/2014,109.7
12/11/2014,111.25
13/11/2014,112.82
14/11/2014,114.18
17/11/2014,113.99
18/11/2014,115.47
19/11/2014,114.67
20/11/2014,116.31
21/11/2014,116.47
24/11/2014,118.625
25/11/2014,117.6
26/11/2014,119
27/11/2014,119
28/11/2014,118.93
01/12/2014,115.07
02/12/2014,114.63
03/12/2014,115.93
04/12/2014,115.49
05/12/2014,115
08/12/2014,112.4
09/12/2014,114.12
10/12/2014,111.95
11/12/2014,111.62
12/12/2014,109.73
15/12/2014,108.225
16/12/2014,106.745
17/12/2014,109.41
18/12/2014,112.65
19/12/2014,111.78
22/12/2014,112.94
23/12/2014,112.54
24/12/2014,112.01
25/12/2014,112.01
26/12/2014,113.99
29/12/2014,113.91
30/12/2014,112.52
31/12/2014,110.38
01/01/2015,110.38
02/01/2015,109.33
05/01/2015,106.25
06/01/2015,106.26
07/01/2015,107.75
08/01/2015,111.89
09/01/2015,112.01
12/01/2015,109.25
13/01/2015,110.22
14/01/2015,109.8
15/01/2015,106.82
16/01/2015,105.99
19/01/2015,105.99
20/01/2015,108.72
21/01/2015,109.55
22/01/2015,112.4
23/01/2015,112.98
26/01/2015,113.1
27/01/2015,109.14
28/01/2015,115.31
29/01/2015,118.9
30/01/2015,117.16
02/02/2015,118.63
03/02/2015,118.65
04/02/2015,119.56
05/02/2015,119.94
06/02/2015,118.93
09/02/2015,119.72
10/02/2015,122.02
11/02/2015,124.88
12/02/2015,126.46
13/02/2015,127.08
16/02/2015,127.08
17/02/2015,127.83
18/02/2015,128.715
19/02/2015,128.45
20/02/2015,129.495
23/02/2015,133
24/02/2015,132.17
25/02/2015,128.79
26/02/2015,130.415
27/02/2015,128.46
02/03/2015,129.09
03/03/2015,129.36
04/03/2015,128.54
05/03/2015,126.41
06/03/2015,126.6
09/03/2015,127.14
10/03/2015,124.51
11/03/2015,122.24
12/03/2015,124.45
13/03/2015,123.59
16/03/2015,124.95
17/03/2015,127.04
18/03/2015,128.47
19/03/2015,127.495
20/03/2015,125.9
23/03/2015,127.21
24/03/2015,126.69
25/03/2015,123.38
26/03/2015,124.24
27/03/2015,123.25
30/03/2015,126.37
31/03/2015,124.43
01/04/2015,124.25
02/04/2015,125.32
03/04/2015,125.32
06/04/2015,127.35
07/04/2015,126.01
08/04/2015,125.6
09/04/2015,126.56
10/04/2015,127.1
13/04/2015,126.85
14/04/2015,126.3
15/04/2015,126.78
16/04/2015,126.17
17/04/2015,124.75
20/04/2015,127.6
21/04/2015,126.91
22/04/2015,128.62
23/04/2015,129.67
24/04/2015,130.28
27/04/2015,132.65
28/04/2015,130.56
29/04/2015,128.64
30/04/2015,125.15
01/05/2015,128.95
04/05/2015,128.7
05/05/2015,125.8
06/05/2015,125.01
07/05/2015,125.26
08/05/2015,127.62
11/05/2015,126.32
12/05/2015,125.865
13/05/2015,126.01
14/05/2015,128.95
15/05/2015,128.77
18/05/2015,130.19
19/05/2015,130.07
20/05/2015,130.06
21/05/2015,131.39
22/05/2015,132.54
25/05/2015,132.54
26/05/2015,129.62
27/05/2015,132.045
28/05/2015,131.78
29/05/2015,130.28
01/06/2015,130.535
02/06/2015,129.96
03/06/2015,130.12
04/06/2015,129.36
05/06/2015,128.65
08/06/2015,127.8
09/06/2015,127.42
10/06/2015,128.88
11/06/2015,128.59
12/06/2015,127.17
15/06/2015,126.92
16/06/2015,127.6
17/06/2015,127.3
18/06/2015,127.88
19/06/2015,126.6
22/06/2015,127.61
23/06/2015,127.03
24/06/2015,128.11
25/06/2015,127.5
26/06/2015,126.75
29/06/2015,124.53
30/06/2015,125.425
01/07/2015,126.6
02/07/2015,126.44
03/07/2015,126.44
06/07/2015,126
07/07/2015,125.69
08/07/2015,122.57
09/07/2015,120.07
10/07/2015,123.28
13/07/2015,125.66
14/07/2015,125.61
15/07/2015,126.82
16/07/2015,128.51
17/07/2015,129.62
20/07/2015,132.07
21/07/2015,130.75
22/07/2015,125.22
23/07/2015,125.16
24/07/2015,124.5
27/07/2015,122.77
28/07/2015,123.38
29/07/2015,122.99
30/07/2015,122.37
31/07/2015,121.3
03/08/2015,118.44
04/08/2015,114.64
05/08/2015,115.4
06/08/2015,115.13
07/08/2015,115.52
10/08/2015,119.72
11/08/2015,113.49
12/08/2015,115.24
13/08/2015,115.15
14/08/2015,115.96
17/08/2015,117.16
18/08/2015,116.5
19/08/2015,115.01
20/08/2015,112.65
21/08/2015,105.76
24/08/2015,103.12
25/08/2015,103.74
26/08/2015,109.69
27/08/2015,112.92
28/08/2015,113.29
31/08/2015,112.76
01/09/2015,107.72
02/09/2015,112.34
03/09/2015,110.37
04/09/2015,109.27
07/09/2015,109.27
08/09/2015,112.31
09/09/2015,110.15
10/09/2015,112.57
11/09/2015,114.21
14/09/2015,115.31
15/09/2015,116.28
16/09/2015,116.41
17/09/2015,113.92
18/09/2015,113.45
21/09/2015,115.21
22/09/2015,113.4
23/09/2015,114.32
24/09/2015,115
25/09/2015,114.71
28/09/2015,112.44
29/09/2015,109.06
30/09/2015,110.3
01/10/2015,109.58
02/10/2015,110.38
05/10/2015,110.78
06/10/2015,111.31
07/10/2015,110.78
08/10/2015,109.5
09/10/2015,112.12
12/10/2015,111.6
13/10/2015,111.79
14/10/2015,110.21
15/10/2015,111.86
16/10/2015,111.04
19/10/2015,111.73
20/10/2015,113.77
21/10/2015,113.76
22/10/2015,115.5
23/10/2015,119.08
26/10/2015,115.28
27/10/2015,114.55
28/10/2015,119.27
29/10/2015,120.53
30/10/2015,119.5
02/11/2015,121.18
03/11/2015,122.57
04/11/2015,122
05/11/2015,120.92
06/11/2015,121.06
09/11/2015,120.57
10/11/2015,116.77
11/11/2015,116.11
12/11/2015,115.72
13/11/2015,112.34
16/11/2015,114.175
17/11/2015,113.69
18/11/2015,117.29
19/11/2015,118.78
20/11/2015,119.3
23/11/2015,117.75
24/11/2015,118.88
25/11/2015,118.03
26/11/2015,118.03
27/11/2015,117.81
30/11/2015,118.3
01/12/2015,117.34
02/12/2015,116.28
03/12/2015,115.2
04/12/2015,119.03
07/12/2015,118.28
08/12/2015,118.23
09/12/2015,115.62
10/12/2015,116.17
11/12/2015,113.18
14/12/2015,112.48
15/12/2015,110.49
16/12/2015,111.34
17/12/2015,108.98
18/12/2015,106.03
21/12/2015,107.33
22/12/2015,107.23
23/12/2015,108.61
24/12/2015,108.03
25/12/2015,108.03
28/12/2015,106.82
29/12/2015,108.74
30/12/2015,107.32
31/12/2015,105.26
01/01/2016,105.26
04/01/2016,105.35
05/01/2016,102.71
06/01/2016,100.7
07/01/2016,96.45
08/01/2016,96.96
11/01/2016,98.53
12/01/2016,99.96
13/01/2016,97.39
14/01/2016,99.52
15/01/2016,97.13
18/01/2016,97.13
19/01/2016,96.66
20/01/2016,96.79
21/01/2016,96.3
22/01/2016,101.42
25/01/2016,99.44
26/01/2016,99.99
27/01/2016,93.42
28/01/2016,94.09
29/01/2016,97.34
01/02/2016,96.43
02/02/2016,94.48
03/02/2016,96.35
04/02/2016,96.6
05/02/2016,94.02
08/02/2016,95.01
09/02/2016,94.99
10/02/2016,94.27
11/02/2016,93.7
12/02/2016,93.99
15/02/2016,93.99
16/02/2016,96.64
17/02/2016,98.12
18/02/2016,96.26
19/02/2016,96.04
22/02/2016,96.88
23/02/2016,94.69
24/02/2016,96.1
25/02/2016,96.76
26/02/2016,96.91
29/02/2016,96.69
01/03/2016,100.53
02/03/2016,100.75
03/03/2016,101.5
04/03/2016,103.01
07/03/2016,101.87
08/03/2016,101.03
09/03/2016,101.12
10/03/2016,101.17
11/03/2016,102.26
14/03/2016,102.52
15/03/2016,104.58
16/03/2016,105.97
17/03/2016,105.8
18/03/2016,105.92
21/03/2016,105.91
22/03/2016,106.72
23/03/2016,106.13
24/03/2016,105.67
25/03/2016,105.67
28/03/2016,105.19
29/03/2016,107.68
30/03/2016,109.56
31/03/2016,108.99
01/04/2016,109.99
04/04/2016,111.12
05/04/2016,109.81
06/04/2016,110.96
07/04/2016,108.54
08/04/2016,108.66
11/04/2016,109.02
12/04/2016,110.44
13/04/2016,112.04
14/04/2016,112.1
15/04/2016,109.85
18/04/2016,107.48
19/04/2016,106.91
20/04/2016,107.13
21/04/2016,105.97
22/04/2016,105.68
25/04/2016,105.08
26/04/2016,104.35
27/04/2016,97.82
28/04/2016,94.83
29/04/2016,93.74
02/05/2016,93.64
03/05/2016,95.18
04/05/2016,94.19
05/05/2016,93.24
06/05/2016,92.72
09/05/2016,92.79
10/05/2016,93.42
11/05/2016,92.51
12/05/2016,90.34
13/05/2016,90.52
16/05/2016,93.88
17/05/2016,93.49
18/05/2016,94.56
19/05/2016,94.2
20/05/2016,95.22
23/05/2016,96.43
24/05/2016,97.9
25/05/2016,99.62
26/05/2016,100.41
27/05/2016,100.35
30/05/2016,100.35
31/05/2016,99.86
01/06/2016,98.46
02/06/2016,97.72
03/06/2016,97.92
06/06/2016,98.63
07/06/2016,99.03
08/06/2016,98.94
09/06/2016,99.65
10/06/2016,98.83
13/06/2016,97.34
14/06/2016,97.46
15/06/2016,97.14
16/06/2016,97.55
17/06/2016,95.33
20/06/2016,95.1
21/06/2016,95.91
22/06/2016,95.55
23/06/2016,96.1
24/06/2016,93.4
27/06/2016,92.04
28/06/2016,93.59
29/06/2016,94.4
30/06/2016,95.6
01/07/2016,95.89
04/07/2016,95.89
05/07/2016,94.99
06/07/2016,95.53
07/07/2016,95.94
08/07/2016,96.68
11/07/2016,96.98
12/07/2016,97.42
13/07/2016,96.87
14/07/2016,98.79
15/07/2016,98.78
18/07/2016,99.83
19/07/2016,99.87
20/07/2016,99.96
21/07/2016,99.43
22/07/2016,98.66
25/07/2016,97.34
26/07/2016,96.67
27/07/2016,102.95
28/07/2016,104.34
29/07/2016,104.21
01/08/2016,106.05
02/08/2016,104.48
03/08/2016,105.79
04/08/2016,105.87
05/08/2016,107.48
08/08/2016,108.37
09/08/2016,108.81
10/08/2016,108
11/08/2016,107.93
12/08/2016,108.18
15/08/2016,109.48
16/08/2016,109.38
17/08/2016,109.22
18/08/2016,109.08
19/08/2016,109.36
22/08/2016,108.51
23/08/2016,108.85
24/08/2016,108.03
25/08/2016,107.57
26/08/2016,106.94
29/08/2016,106.82
30/08/2016,106
31/08/2016,106.1
01/09/2016,106.73
02/09/2016,107.73
05/09/2016,107.73
06/09/2016,107.7
07/09/2016,108.36
08/09/2016,105.52
09/09/2016,103.13
12/09/2016,105.44
13/09/2016,107.95
14/09/2016,111.77
15/09/2016,115.57
16/09/2016,114.92
19/09/2016,113.58
20/09/2016,113.57
21/09/2016,113.55
22/09/2016,114.62
23/09/2016,112.71
26/09/2016,112.88
27/09/2016,113.09
28/09/2016,113.95
29/09/2016,112.18
30/09/2016,113.05
03/10/2016,112.52
04/10/2016,113
05/10/2016,113.05
06/10/2016,113.89
07/10/2016,114.06
10/10/2016,116.05
11/10/2016,116.3
12/10/2016,117.34
13/10/2016,116.98
14/10/2016,117.63
17/10/2016,117.55
18/10/2016,117.47
19/10/2016,117.12
20/10/2016,117.06
21/10/2016,116.6
24/10/2016,117.65
25/10/2016,118.25
26/10/2016,115.59
27/10/2016,114.48
28/10/2016,113.72
31/10/2016,113.54
01/11/2016,111.49
02/11/2016,111.59
03/11/2016,109.83
04/11/2016,108.84
07/11/2016,110.41
08/11/2016,111.06
09/11/2016,110.88
10/11/2016,107.79
11/11/2016,108.43
14/11/2016,105.71
15/11/2016,107.11
16/11/2016,109.99
17/11/2016,109.95
18/11/2016,110.06
21/11/2016,111.73
22/11/2016,111.8
23/11/2016,111.23
24/11/2016,111.23
25/11/2016,111.79
28/11/2016,111.57
29/11/2016,111.46
30/11/2016,110.52
01/12/2016,109.49
02/12/2016,109.9
05/12/2016,109.11
06/12/2016,109.95
07/12/2016,111.03
08/12/2016,112.12
09/12/2016,113.95
12/12/2016,113.3
13/12/2016,115.19
14/12/2016,115.19
15/12/2016,115.82
16/12/2016,115.97
19/12/2016,116.64
20/12/2016,116.95
21/12/2016,117.06
22/12/2016,116.29
23/12/2016,116.52
26/12/2016,116.52
27/12/2016,117.26
28/12/2016,116.76
29/12/2016,116.73
30/12/2016,115.82
02/01/2017,115.82
03/01/2017,116.15
04/01/2017,116.02
05/01/2017,116.61
06/01/2017,117.91
09/01/2017,118.99
10/01/2017,119.11
11/01/2017,119.75
12/01/2017,119.25
13/01/2017,119.04
16/01/2017,119.04
17/01/2017,120
18/01/2017,119.99
19/01/2017,119.78
20/01/2017,120
23/01/2017,120.08
24/01/2017,119.97
25/01/2017,121.88
26/01/2017,121.94
27/01/2017,121.95
30/01/2017,121.63
31/01/2017,121.35
01/02/2017,128.75
02/02/2017,128.53
03/02/2017,129.08
06/02/2017,130.29
07/02/2017,131.53
08/02/2017,132.04
09/02/2017,132.42
10/02/2017,132.12
13/02/2017,133.29
14/02/2017,135.02
15/02/2017,135.51
16/02/2017,135.345
17/02/2017,135.72
20/02/2017,135.72
21/02/2017,136.7
22/02/2017,137.11
23/02/2017,136.53
24/02/2017,136.66
27/02/2017,136.93
28/02/2017,136.99
01/03/2017,139.79
02/03/2017,138.96
03/03/2017,139.78
06/03/2017,139.34
07/03/2017,139.52
08/03/2017,139
09/03/2017,138.68
10/03/2017,139.14
13/03/2017,139.2
14/03/2017,138.99
15/03/2017,140.46
16/03/2017,140.69
17/03/2017,139.99
20/03/2017,141.46
21/03/2017,139.84
22/03/2017,141.42
23/03/2017,140.92
24/03/2017,140.64
27/03/2017,140.88
28/03/2017,143.8
29/03/2017,144.12
30/03/2017,143.93
31/03/2017,143.66
03/04/2017,143.7
04/04/2017,144.77
05/04/2017,144.02
06/04/2017,143.66
07/04/2017,143.34
10/04/2017,143.17
11/04/2017,141.63
12/04/2017,141.8
13/04/2017,141.05
14/04/2017,141.05
17/04/2017,141.83
18/04/2017,141.2
19/04/2017,140.68
20/04/2017,142.44
21/04/2017,142.27
24/04/2017,143.64
25/04/2017,144.53
26/04/2017,143.68
27/04/2017,143.79
28/04/2017,143.65
01/05/2017,146.58
02/05/2017,147.51
03/05/2017,147.06
04/05/2017,146.53
05/05/2017,148.96
08/05/2017,153.01
09/05/2017,153.99
10/05/2017,153.26
11/05/2017,153.95
12/05/2017,156.1
15/05/2017,155.7
16/05/2017,155.47
17/05/2017,150.25
18/05/2017,152.54
19/05/2017,153.06
22/05/2017,153.99
23/05/2017,153.8
24/05/2017,153.34
25/05/2017,153.87
26/05/2017,153.61
29/05/2017,153.61
30/05/2017,153.67
31/05/2017,152.76
01/06/2017,153.18
02/06/2017,155.45
05/06/2017,153.93
06/06/2017,154.45
07/06/2017,155.37
08/06/2017,154.99
09/06/2017,148.98
12/06/2017,145.42
13/06/2017,146.59
14/06/2017,145.16
15/06/2017,144.29
16/06/2017,142.27
19/06/2017,146.34
20/06/2017,145.01
21/06/2017,145.87
22/06/2017,145.63
23/06/2017,146.28
26/06/2017,145.82
27/06/2017,143.73
28/06/2017,145.83
29/06/2017,143.68
30/06/2017,144.02
03/07/2017,143.5
04/07/2017,143.5
05/07/2017,144.09
06/07/2017,142.73
07/07/2017,144.18
10/07/2017,145.06
11/07/2017,145.53
12/07/2017,145.74
13/07/2017,147.77
14/07/2017,149.04
17/07/2017,149.56
18/07/2017,150.08
19/07/2017,151.02
20/07/2017,150.34
21/07/2017,150.27
24/07/2017,152.09
25/07/2017,152.74
26/07/2017,153.46
27/07/2017,150.56
28/07/2017,149.5
31/07/2017,148.73
01/08/2017,150.05
02/08/2017,157.14
03/08/2017,155.57
04/08/2017,156.39
07/08/2017,158.81
08/08/2017,160.08
09/08/2017,161.06
10/08/2017,155.32
11/08/2017,157.48
14/08/2017,159.85
15/08/2017,161.6
16/08/2017,160.95
17/08/2017,157.86
18/08/2017,157.5
21/08/2017,157.21
22/08/2017,159.78
23/08/2017,159.98
24/08/2017,159.27
25/08/2017,159.86
28/08/2017,161.47
29/08/2017,162.91
30/08/2017,163.35
31/08/2017,164
01/09/2017,164.05
04/09/2017,164.05
05/09/2017,162.08
06/09/2017,161.91
07/09/2017,161.26
08/09/2017,158.63
11/09/2017,161.5
12/09/2017,160.86
13/09/2017,159.65
14/09/2017,158.28
15/09/2017,159.88
18/09/2017,158.67
19/09/2017,158.73
20/09/2017,156.07
21/09/2017,153.39
22/09/2017,151.89
25/09/2017,150.55
26/09/2017,153.14
27/09/2017,154.23
28/09/2017,153.28
29/09/2017,154.12
02/10/2017,153.81
03/10/2017,154.48
04/10/2017,153.48
05/10/2017,155.39
06/10/2017,155.3
09/10/2017,155.84
10/10/2017,155.9
11/10/2017,156.55
12/10/2017,156
13/10/2017,156.99
16/10/2017,159.88
17/10/2017,160.47
18/10/2017,159.76
19/10/2017,155.98
20/10/2017,156.25
23/10/2017,156.17
24/10/2017,157.1
25/10/2017,156.41
26/10/2017,157.41
27/10/2017,163.05
30/10/2017,166.72
31/10/2017,169.04
01/11/2017,166.89
02/11/2017,168.11
03/11/2017,172.5
06/11/2017,174.25
07/11/2017,174.81
08/11/2017,176.24
09/11/2017,175.88
10/11/2017,174.67
13/11/2017,173.97
14/11/2017,171.34
15/11/2017,169.08
16/11/2017,171.1
17/11/2017,170.15
20/11/2017,169.98
21/11/2017,173.14
22/11/2017,174.96
23/11/2017,174.96
24/11/2017,174.97
27/11/2017,174.09
28/11/2017,173.07
29/11/2017,169.48
30/11/2017,171.85
01/12/2017,171.05
04/12/2017,169.8
05/12/2017,169.64
06/12/2017,169.01
07/12/2017,169.32
08/12/2017,169.37
11/12/2017,172.67
12/12/2017,171.7
13/12/2017,172.27
14/12/2017,172.22
15/12/2017,173.97
18/12/2017,176.42
19/12/2017,174.54
20/12/2017,174.35
21/12/2017,175.01
22/12/2017,175.01
25/12/2017,175.01
26/12/2017,170.57
27/12/2017,170.6
28/12/2017,171.08
29/12/2017,169.23
01/01/2018,169.23
02/01/2018,172.26
03/01/2018,172.23
04/01/2018,173.03
05/01/2018,175
08/01/2018,174.35
09/01/2018,174.33
10/01/2018,174.29
11/01/2018,175.28
12/01/2018,177.09
15/01/2018,177.09
16/01/2018,176.19
17/01/2018,179.1
18/01/2018,179.26
19/01/2018,178.46
22/01/2018,177
23/01/2018,177.04
24/01/2018,174.22
25/01/2018,171.11
26/01/2018,171.51
29/01/2018,167.96
30/01/2018,166.97
31/01/2018,167.43
01/02/2018,167.78
02/02/2018,160.5
05/02/2018,156.49
06/02/2018,163.03
07/02/2018,159.54
08/02/2018,155.15
09/02/2018,156.41
12/02/2018,162.71
13/02/2018,164.34
14/02/2018,167.37
15/02/2018,172.99
16/02/2018,172.43
19/02/2018,172.43
20/02/2018,171.85
21/02/2018,171.07
22/02/2018,172.5
23/02/2018,175.5
26/02/2018,178.97
27/02/2018,178.39
28/02/2018,178.12
01/03/2018,175
02/03/2018,176.21
05/03/2018,176.82
06/03/2018,176.67
07/03/2018,175.03
08/03/2018,176.94
09/03/2018,179.98
12/03/2018,181.72
13/03/2018,179.97
14/03/2018,178.44
15/03/2018,178.65
16/03/2018,178.02
19/03/2018,175.3
20/03/2018,175.24
21/03/2018,171.27
22/03/2018,168.85
23/03/2018,164.94
26/03/2018,172.77
27/03/2018,168.34
28/03/2018,166.48
29/03/2018,167.78
30/03/2018,167.78
02/04/2018,166.68
03/04/2018,168.39
04/04/2018,171.61
05/04/2018,172.8
06/04/2018,168.38
09/04/2018,170.05
10/04/2018,173.25
11/04/2018,172.44
12/04/2018,174.14
13/04/2018,174.73
16/04/2018,175.82
17/04/2018,178.24
18/04/2018,177.84
19/04/2018,172.8
20/04/2018,165.72
23/04/2018,165.24
24/04/2018,162.94
25/04/2018,163.65
